b'1.0',b'270.0',b'46.005728974058606',b'-74.09976472872087',b'1026.628434303494',b''
b'1.0',b'273.0',b'46.005931621511245',b'-74.09946217406006',b'1035.0724018124088',b''
b'1.0',b'276.0',b'46.006134572722445',b'-74.09915769626471',b'1043.5175677430907',b''
b'1.0',b'279.0',b'46.006337320344336',b'-74.09885172100915',b'1051.9639320955396',b''
b'1.0',b'282.0',b'46.00653978964949',b'-74.09854430911442',b'1060.4114948697559',b''
b'1.0',b'285.0',b'46.0067419773814',b'-74.09823546042335',b'1068.860256065739',b''
b'1.0',b'288.0',b'46.00694388028758',b'-74.0979251747719',b'1077.3102156834893',b''
b'1.0',b'291.0',b'46.00714549511939',b'-74.09761345201288',b'1085.7613737230067',b''
b'1.0',b'294.0',b'46.00734681863212',b'-74.09730029201586',b'1094.2137301842913',b''
b'1.0',b'297.0',b'46.00754784757908',b'-74.09698569464106',b'1102.6674454732974',b''
b'1.0',b'300.0',b'46.00774857870103',b'-74.09666965969926',b'1111.1229380283523',b''
b'1.0',b'303.0',b'46.00794900876379',b'-74.09635218710304',b'1119.5796675696333',b''
b'1.0',b'306.0',b'46.00814913453739',b'-74.09603327678158',b'1128.0376340971404',b''
b'1.0',b'309.0',b'46.00834895279617',b'-74.09571292868064',b'1136.4968376108736',b''
b'1.0',b'312.0',b'46.00854846031903',b'-74.09539114276177',b'1144.9572781108327',b''
b'1.0',b'315.0',b'46.008747653889294',b'-74.09506791900296',b'1153.4189555970179',b''
b'1.0',b'318.0',b'46.00894653029485',b'-74.09474325739858',b'1161.8818700694292',b''
b'1.0',b'321.0',b'46.00914508632836',b'-74.09441715795867',b'1170.3460215280663',b''
b'1.0',b'324.0',b'46.009343318787096',b'-74.09408962070974',b'1178.8114099729296',b''
b'1.0',b'327.0',b'46.009541224473296',b'-74.09376064569383',b'1187.278035404019',b''
b'1.0',b'330.0',b'46.00973880019404',b'-74.09343023296917',b'1195.7458978213344',b''
b'1.0',b'333.0',b'46.009936042761304',b'-74.09309838260998',b'1204.2149972248758',b''
b'1.0',b'336.0',b'46.01013294899226',b'-74.09276509470594',b'1212.6853336146432',b''
b'1.0',b'339.0',b'46.01032951570908',b'-74.09243036936283',b'1221.1569069906368',b''
b'1.0',b'342.0',b'46.010525739739286',b'-74.09209420670173',b'1229.6297173528565',b''
b'1.0',b'345.0',b'46.01072161791563',b'-74.0917566068595',b'1238.103764701302',b''
b'1.0',b'348.0',b'46.01091714707613',b'-74.09141756998885',b'1246.5790490359736',b''
b'1.0',b'351.0',b'46.01111232406443',b'-74.09107709625744',b'1255.0555703568714',b''
b'1.0',b'354.0',b'46.01130714572958',b'-74.09073518584864',b'1263.533328663995',b''
b'1.0',b'357.0',b'46.0115016089262',b'-74.0903918389614',b'1272.012323957345',b''
b'1.0',b'360.0',b'46.01169561868896',b'-74.09004700884311',b'1280.4925562369206',b''
b'1.0',b'363.0',b'46.01188863394727',b'-74.08970042648706',b'1288.9740255027225',b''
b'1.0',b'366.0',b'46.0120806489538',b'-74.08935210140659',b'1297.4567317547503',b''
b'1.0',b'369.0',b'46.0122716580199',b'-74.08900204289044',b'1305.9406749930042',b''
b'1.0',b'372.0',b'46.012461655515544',b'-74.08865026025997',b'1314.4258552174842',b''
b'1.0',b'375.0',b'46.01265063586946',b'-74.08829676286761',b'1322.9122724281904',b''
b'1.0',b'378.0',b'46.01283859356891',b'-74.08794156009668',b'1331.3999266251224',b''
b'1.0',b'381.0',b'46.013025523159556',b'-74.08758466136058',b'1339.8888178082805',b''
b'1.0',b'384.0',b'46.01321141924567',b'-74.08722607610125',b'1348.3789459776647',b''
b'1.0',b'387.0',b'46.013396276489715',b'-74.08686581378927',b'1356.8703111332748',b''
b'1.0',b'390.0',b'46.0135800896126',b'-74.08650388392218',b'1365.362913275111',b''
b'1.0',b'393.0',b'46.01376285339335',b'-74.08614029602423',b'1373.8567524031732',b''
b'1.0',b'396.0',b'46.013944562669',b'-74.08577505964567',b'1382.3518285174616',b''
b'1.0',b'399.0',b'46.01412521233477',b'-74.08540818436127',b'1390.848141617976',b''
b'1.0',b'402.0',b'46.014304797343584',b'-74.08503967977036',b'1399.3456917047163',b''
b'1.0',b'405.0',b'46.01448331270636',b'-74.08466955549521',b'1407.8444787776828',b''
b'1.0',b'408.0',b'46.01466075346908',b'-74.08429782115016',b'1416.344675083868',b''
b'1.0',b'411.0',b'46.01483711470998',b'-74.08392448633836',b'1424.8464703153577',b''
b'1.0',b'414.0',b'46.0150123916084',b'-74.08354956074382',b'1433.349530241153',b''
b'1.0',b'417.0',b'46.01518657940091',b'-74.08317305407103',b'1441.8538548612541',b''
b'1.0',b'420.0',b'46.01535967338115',b'-74.08279497604427',b'1450.3594441756609',b''
b'1.0',b'423.0',b'46.015531668899925',b'-74.08241533640631',b'1458.8662981843734',b''
b'1.0',b'426.0',b'46.015702561364805',b'-74.08203414491841',b'1467.3744168873916',b''
b'1.0',b'429.0',b'46.01587234624025',b'-74.0816514113588',b'1475.8838002847156',b''
b'1.0',b'432.0',b'46.01604101904727',b'-74.08126714552256',b'1484.394448376345',b''
b'1.0',b'435.0',b'46.01620857536324',b'-74.08088135722082',b'1492.9063611622805',b''
b'1.0',b'438.0',b'46.01637501082198',b'-74.08049405627956',b'1501.4195386425215',b''
b'1.0',b'441.0',b'46.016540321113354',b'-74.08010525253961',b'1509.9339808170682',b''
b'1.0',b'444.0',b'46.01670450198333',b'-74.07971495585518',b'1518.4496876859207',b''
b'1.0',b'447.0',b'46.01686758162673',b'-74.0793232190777',b'1526.966659249079',b''
b'1.0',b'450.0',b'46.017029560091025',b'-74.07893005712201',b'1535.484895506543',b''
b'1.0',b'453.0',b'46.01719043314057',b'-74.07853547915495',b'1544.0043964583126',b''
b'1.0',b'456.0',b'46.017350196584644',b'-74.07813949435611',b'1552.525162104388',b''
b'1.0',b'459.0',b'46.01750884627727',b'-74.07774211191443',b'1561.047192444769',b''
b'1.0',b'462.0',b'46.017666378117326',b'-74.07734334102742',b'1569.5704874794558',b''
b'1.0',b'465.0',b'46.01782278804803',b'-74.07694319090132',b'1578.0950472084482',b''
b'1.0',b'468.0',b'46.01797807205709',b'-74.07654167075009',b'1586.6208716317465',b''
b'1.0',b'471.0',b'46.018132226176306',b'-74.07613878979558',b'1595.1479607493504',b''
b'1.0',b'474.0',b'46.01828524648138',b'-74.07573455726701',b'1603.6763145612601',b''
b'1.0',b'477.0',b'46.01843712909203',b'-74.07532898240025',b'1612.2059330674756',b''
b'1.0',b'480.0',b'46.01858787017151',b'-74.07492207443782',b'1620.7368162679966',b''
b'1.0',b'483.0',b'46.01873746592647',b'-74.07451384262858',b'1629.2689641628233',b''
b'1.0',b'486.0',b'46.01888591260706',b'-74.07410429622685',b'1637.8023767519558',b''
b'1.0',b'489.0',b'46.01903320650637',b'-74.07369344449272',b'1646.337054035394',b''
b'1.0',b'492.0',b'46.019179343960616',b'-74.07328129669102',b'1654.872996013138',b''
b'1.0',b'495.0',b'46.019324321348705',b'-74.07286786209144',b'1663.4102026851876',b''
b'1.0',b'498.0',b'46.01946813509207',b'-74.07245314996818',b'1671.948674051543',b''
b'1.0',b'501.0',b'46.01961078165474',b'-74.07203716959917',b'1680.488410112204',b''
b'1.0',b'504.0',b'46.019752257542805',b'-74.07161993026625',b'1689.029410867171',b''
b'1.0',b'507.0',b'46.01989255930462',b'-74.07120144125435',b'1697.5716763164435',b''
b'1.0',b'510.0',b'46.02003168353034',b'-74.07078171185148',b'1706.1152064600217',b''
b'1.0',b'513.0',b'46.020169626851725',b'-74.07036075134843',b'1714.6600012979056',b''
b'1.0',b'516.0',b'46.02030638594228',b'-74.06993856903806',b'1723.2060608300953',b''
b'1.0',b'519.0',b'46.0204419575006',b'-74.06951517420019',b'1731.753497342212',b''
b'1.0',b'522.0',b'46.02057633826129',b'-74.06909057611217',b'1740.3023453013507',b''
b'1.0',b'525.0',b'46.02070952501997',b'-74.06866478407129',b'1748.8524663569008',b''
b'1.0',b'528.0',b'46.02084151461282',b'-74.06823780737608',b'1757.4038605088626',b''
b'1.0',b'531.0',b'46.02097231499761',b'-74.06780967233945',b'1765.956527757236',b''
b'1.0',b'534.0',b'46.02110218957268',b'-74.0673807939122',b'1774.5104681020212',b''
b'1.0',b'537.0',b'46.0212311368976',b'-74.06695117681357',b'1783.065681543218',b''
b'1.0',b'540.0',b'46.02135915555023',b'-74.0665208260017',b'1791.6221680808262',b''
b'1.0',b'543.0',b'46.02148624412632',b'-74.06608974644048',b'1800.1799277148461',b''
b'1.0',b'546.0',b'46.02161240123996',b'-74.06565794309888',b'1808.7389604452776',b''
b'1.0',b'549.0',b'46.021737625523215',b'-74.06522542095111',b'1817.2992662721208',b''
b'1.0',b'552.0',b'46.02186191562614',b'-74.06479218497641',b'1825.8608451953755',b''
b'1.0',b'555.0',b'46.02198527021711',b'-74.06435824015861',b'1834.423697215042',b''
b'1.0',b'558.0',b'46.02210768798248',b'-74.06392359148623',b'1842.9878223311198',b''
b'1.0',b'561.0',b'46.02222916762659',b'-74.06348824395228',b'1851.5532205436093',b''
b'1.0',b'564.0',b'46.02234970787207',b'-74.06305220255382',b'1860.1198918525106',b''
b'1.0',b'567.0',b'46.02246930745938',b'-74.06261547229218',b'1868.6878362578234',b''
b'1.0',b'570.0',b'46.02258796514731',b'-74.06217805817232',b'1877.2570537595477',b''
b'1.0',b'573.0',b'46.02270567971255',b'-74.06173996520305',b'1885.8275443576838',b''
b'1.0',b'576.0',b'46.02282244994974',b'-74.06130119839676',b'1894.3993080522314',b''
b'1.0',b'579.0',b'46.022938274671766',b'-74.06086176276902',b'1902.9723448431905',b''
b'1.0',b'582.0',b'46.02305315270941',b'-74.06042166333864',b'1911.5466547305614',b''
b'1.0',b'585.0',b'46.023167082911336',b'-74.05998090512753',b'1920.1222377143438',b''
b'1.0',b'588.0',b'46.02328006414444',b'-74.0595394931602',b'1928.699093794538',b''
b'1.0',b'591.0',b'46.02339209529331',b'-74.05909743246401',b'1937.2772229711436',b''
b'1.0',b'594.0',b'46.02350317526077',b'-74.05865472806859',b'1945.856625244161',b''
b'1.0',b'597.0',b'46.02361330296742',b'-74.05821138500595',b'1954.4373006135897',b''
b'1.0',b'600.0',b'46.02372247735164',b'-74.05776740831028',b'1963.0192490794302',b''
b'1.0',b'603.0',b'46.02383069736995',b'-74.05732280301758',b'1971.6024706416824',b''
b'1.0',b'606.0',b'46.023937961996495',b'-74.05687757416575',b'1980.186965300346',b''
b'1.0',b'609.0',b'46.02404427022349',b'-74.05643172679412',b'1988.7727330554214',b''
b'1.0',b'612.0',b'46.02414962106085',b'-74.0559852659435',b'1997.3597739069082',b''
b'1.0',b'615.0',b'46.02425401353614',b'-74.0555381966561',b'2005.9480878548068',b''
b'1.0',b'618.0',b'46.024357446694935',b'-74.05509052397495',b'2014.5376748991168',b''
b'1.0',b'621.0',b'46.02445998118441',b'-74.05464239781831',b'2023.1285350398387',b''
b'1.0',b'624.0',b'46.02456165566005',b'-74.05419391496727',b'2031.720668276972',b''
b'1.0',b'627.0',b'46.02466246975744',b'-74.05374508007753',b'2040.314074610517',b''
b'1.0',b'630.0',b'46.02476242312465',b'-74.0532958978457',b'2048.9087540404735',b''
b'1.0',b'633.0',b'46.024861515422764',b'-74.05284637296519',b'2057.504706566842',b''
b'1.0',b'636.0',b'46.02495974632544',b'-74.05239651012643',b'2066.1019321896215',b''
b'1.0',b'639.0',b'46.025057115518884',b'-74.05194631401675',b'2074.700430908813',b''
b'1.0',b'642.0',b'46.02515362270218',b'-74.0514957893201',b'2083.300202724416',b''
b'1.0',b'645.0',b'46.02524926758674',b'-74.05104494071732',b'2091.9012476364305',b''
b'1.0',b'648.0',b'46.025344049896816',b'-74.05059377288569',b'2100.5035656448567',b''
b'1.0',b'651.0',b'46.02543796936904',b'-74.05014229049915',b'2109.1071567496947',b''
b'1.0',b'654.0',b'46.02553102575237',b'-74.04969049822827',b'2117.712020950944',b''
b'1.0',b'657.0',b'46.02562321880853',b'-74.04923840073982',b'2126.3181582486054',b''
b'1.0',b'660.0',b'46.025714548311484',b'-74.04878600269706',b'2134.9255686426777',b''
b'1.0',b'663.0',b'46.02580501404742',b'-74.04833330875964',b'2143.534252133162',b''
b'1.0',b'666.0',b'46.025894615815155',b'-74.04788032358327',b'2152.144208720058',b''
b'1.0',b'669.0',b'46.025983353425524',b'-74.04742705182',b'2160.7554384033656',b''
b'1.0',b'672.0',b'46.02607122670189',b'-74.04697349811782',b'2169.3679411830844',b''
b'1.0',b'675.0',b'46.0261582354797',b'-74.04651966712088',b'2177.9817170592155',b''
b'1.0',b'678.0',b'46.026244379606446',b'-74.04606556346936',b'2186.596766031758',b''
b'1.0',b'681.0',b'46.026329658942046',b'-74.04561119179921',b'2195.2130881007115',b''
b'1.0',b'684.0',b'46.026414073358374',b'-74.04515655674233',b'2203.8306832660774',b''
b'1.0',b'687.0',b'46.026497622739235',b'-74.04470166292649',b'2212.4495515278545',b''
b'1.0',b'690.0',b'46.02658030698076',b'-74.04424651497504',b'2221.069692886043',b''
b'1.0',b'693.0',b'46.02666212599077',b'-74.0437911175072',b'2229.6911073406436',b''
b'1.0',b'696.0',b'46.026743079689325',b'-74.04333547513758',b'2238.3137948916556',b''
b'1.0',b'699.0',b'46.026823167892054',b'-74.04287959245008',b'2246.938877984342',b''
b'1.0',b'702.0',b'46.026902390480934',b'-74.04242347403805',b'2255.5658301144517',b''
b'1.0',b'705.0',b'46.02698074740607',b'-74.04196712450315',b'2264.194110670052',b''
b'1.0',b'708.0',b'46.027058238629095',b'-74.0415105484426',b'2272.823719651143',b''
b'1.0',b'711.0',b'46.02713504331334',b'-74.04105400411859',b'2281.4546570577254',b''
b'1.0',b'714.0',b'46.02721129325228',b'-74.04059768073519',b'2290.086922889798',b''
b'1.0',b'717.0',b'46.02728698855574',b'-74.04014158062948',b'2298.7205171473615',b''
b'1.0',b'720.0',b'46.02736212934114',b'-74.0396857063147',b'2307.355439830416',b''
b'1.0',b'723.0',b'46.027436715733124',b'-74.03923006030075',b'2315.9916909389613',b''
b'1.0',b'726.0',b'46.02751074786346',b'-74.03877464509429',b'2324.629270472997',b''
b'1.0',b'729.0',b'46.02758422587154',b'-74.0383194631984',b'2333.268178432524',b''
b'1.0',b'732.0',b'46.02765714990374',b'-74.03786451711287',b'2341.9084148175416',b''
b'1.0',b'735.0',b'46.027729520114',b'-74.03740980933385',b'2350.54997962805',b''
b'1.0',b'738.0',b'46.02780133666339',b'-74.03695534235412',b'2359.192872864049',b''
b'1.0',b'741.0',b'46.0278725997201',b'-74.036501118663',b'2367.837094525539',b''
b'1.0',b'744.0',b'46.02794330945982',b'-74.03604714074609',b'2376.48264461252',b''
b'1.0',b'747.0',b'46.02801346606524',b'-74.03559341108557',b'2385.1295231249915',b''
b'1.0',b'750.0',b'46.02808306972649',b'-74.0351399321599',b'2393.7777300629537',b''
b'1.0',b'753.0',b'46.02815212064082',b'-74.0346867064439',b'2402.427265426407',b''
b'1.0',b'756.0',b'46.0282206190125',b'-74.03423373640891',b'2411.0781292153506',b''
b'1.0',b'759.0',b'46.02828856505329',b'-74.03378102452234',b'2419.7303214297854',b''
b'1.0',b'762.0',b'46.028355958981955',b'-74.033328573248',b'2428.3838420697107',b''
b'1.0',b'765.0',b'46.02842280102432',b'-74.03287638504605',b'2437.038691135127',b''
b'1.0',b'768.0',b'46.028489091413604',b'-74.03242446237269',b'2445.694868626034',b''
b'1.0',b'771.0',b'46.0285548303899',b'-74.0319728076805',b'2454.352374542432',b''
b'1.0',b'774.0',b'46.0286200182007',b'-74.03152142341807',b'2463.0112088843207',b''
b'1.0',b'777.0',b'46.02868465510045',b'-74.03107031203021',b'2471.6713716516997',b''
b'1.0',b'780.0',b'46.02874874135059',b'-74.03061947595795',b'2480.33286284457',b''
b'1.0',b'783.0',b'46.028812277219906',b'-74.03016891763822',b'2488.995682462931',b''
b'1.0',b'786.0',b'46.02887526298411',b'-74.02971863950415',b'2497.659830506783',b''
b'1.0',b'789.0',b'46.02893769892587',b'-74.02926864398496',b'2506.3253069761254',b''
b'1.0',b'792.0',b'46.02899958533515',b'-74.02881893350572',b'2514.992111870959',b''
b'1.0',b'795.0',b'46.02906092250869',b'-74.02836951048766',b'2523.660245191283',b''
b'1.0',b'798.0',b'46.02912171075052',b'-74.02792037734781',b'2532.329706937098',b''
b'1.0',b'801.0',b'46.029181950371544',b'-74.0274715364992',b'2541.0004971084036',b''
b'1.0',b'804.0',b'46.02924196833263',b'-74.02702313121742',b'2549.6726157052003',b''
b'1.0',b'807.0',b'46.02930180086365',b'-74.02657517768567',b'2558.3460627274876',b''
b'1.0',b'810.0',b'46.02936144759581',b'-74.0261276767021',b'2567.020838175266',b''
b'1.0',b'813.0',b'46.02942090816216',b'-74.0256806291221',b'2575.6969420485348',b''
b'1.0',b'816.0',b'46.029480182197254',b'-74.02523403579947',b'2584.374374347294',b''
b'1.0',b'819.0',b'46.0295392693372',b'-74.02478789758632',b'2593.053135071545',b''
b'1.0',b'822.0',b'46.02959816921997',b'-74.0243422153329',b'2601.733224221286',b''
b'1.0',b'825.0',b'46.0296568814851',b'-74.02389698988782',b'2610.4146417965185',b''
b'1.0',b'828.0',b'46.0297154057737',b'-74.0234522220981',b'2619.097387797241',b''
b'1.0',b'831.0',b'46.029773741728775',b'-74.02300791280888',b'2627.7814622234546',b''
b'1.0',b'834.0',b'46.02983188899484',b'-74.02256406286376',b'2636.466865075159',b''
b'1.0',b'837.0',b'46.029889847218335',b'-74.02212067310451',b'2645.1535963523543',b''
b'1.0',b'840.0',b'46.0299476160473',b'-74.02167774437126',b'2653.8416560550404',b''
b'1.0',b'843.0',b'46.03000519513145',b'-74.02123527750263',b'2662.5310441832175',b''
b'1.0',b'846.0',b'46.030062584122426',b'-74.02079327333531',b'2671.221760736885',b''
b'1.0',b'849.0',b'46.03011978267345',b'-74.02035173270457',b'2679.9138057160435',b''
b'1.0',b'852.0',b'46.03017679043971',b'-74.01991065644378',b'2688.6071791206928',b''
b'1.0',b'855.0',b'46.03023360707808',b'-74.01947004538481',b'2697.3018809508326',b''
b'1.0',b'858.0',b'46.030290232247154',b'-74.01902990035795',b'2705.9979112064634',b''
b'1.0',b'861.0',b'46.03034666560752',b'-74.01859022219163',b'2714.695269887585',b''
b'1.0',b'864.0',b'46.030402906821465',b'-74.01815101171279',b'2723.393956994197',b''
b'1.0',b'867.0',b'46.03045895555308',b'-74.01771226974681',b'2732.0939725263006',b''
b'1.0',b'870.0',b'46.030514811468436',b'-74.01727399711723',b'2740.7953164838946',b''
b'1.0',b'873.0',b'46.030570474235304',b'-74.0168361946462',b'2749.497988866979',b''
b'1.0',b'876.0',b'46.03062594352348',b'-74.01639886315404',b'2758.2019896755546',b''
b'1.0',b'879.0',b'46.030681218969306',b'-74.01596200354471',b'2766.908887841837',b''
b'1.0',b'882.0',b'46.03073630024101',b'-74.01552561664826',b'2775.617346011244',b''
b'1.0',b'885.0',b'46.030791187012824',b'-74.01508970328341',b'2784.3271901580824',b''
b'1.0',b'888.0',b'46.03084587896081',b'-74.01465426426739',b'2793.0384202823525',b''
b'1.0',b'891.0',b'46.03090037576288',b'-74.01421930041597',b'2801.751036384054',b''
b'1.0',b'894.0',b'46.03095467709905',b'-74.0137848125431',b'2810.465038463186',b''
