3.0,45.99098720058295,-74.11703585961827,285.5308332747118
6.0,45.991002619989395,-74.11693048000778,293.25165488763616
9.0,45.99101825450444,-74.11682285373261,300.9999464742569
12.0,45.991034099636266,-74.11671298079284,308.7497106152181
15.0,45.991050151064364,-74.11660085969497,316.505978328203
18.0,45.9910664043812,-74.11648648997414,324.265006754967
21.0,45.991082855127516,-74.11636987191021,332.024035181731
24.0,45.991099498873346,-74.11625100573487,339.78306360849496
27.0,45.99111633121812,-74.11612989163183,347.542092035259
30.0,45.99113334779074,-74.11600652973722,355.30112046202294
33.0,45.99115054424969,-74.11588092013989,363.06014888878696
36.0,45.99116791706041,-74.11575305406424,370.84999144339315
39.0,45.9911852824414,-74.11562228916169,378.6106570269586
42.0,45.99120242439305,-74.11548793476949,386.3726055457842
45.0,45.991219308964055,-74.1153499910172,394.13583699987004
48.0,45.99123590234752,-74.11520845851996,401.900351389216
51.0,45.991252170886305,-74.11506333837927,409.66614871382217
54.0,45.99126808107837,-74.11491463217891,417.43322897368853
57.0,45.99128359957366,-74.11476234190198,425.20176479454267
60.0,45.99129869319293,-74.11460647006697,432.97162190957283
63.0,45.99131332892877,-74.11444701967133,440.74277971360425
66.0,45.99132747395012,-74.11428399417733,448.51523820663687
69.0,45.99134109560755,-74.1141173975074,456.28899738867074
72.0,45.99135416143856,-74.11394723403926,464.06405725970586
75.0,45.991366639172945,-74.11377350860073,471.84041781974224
78.0,45.99137849673803,-74.1135962264646,479.6180790687799
81.0,45.991389702263945,-74.11341539334326,487.39704100681877
84.0,45.991400224088856,-74.11323101538314,495.17730363385886
87.0,45.991410030764094,-74.11304309915911,502.95886694990025
90.0,45.99141909105943,-74.11285165166855,510.74173095494285
93.0,45.99142737396803,-74.11265668032546,518.5258956489868
96.0,45.99143484871172,-74.11245819295429,526.3113610320319
99.0,45.99144148474584,-74.11225619778367,534.0981271040782
102.0,45.99144725176427,-74.11205070344005,541.8861938651258
105.0,45.991452119704405,-74.11184171894105,549.6755613151747
108.0,45.991456058751965,-74.11162925368882,557.4662294542247
111.0,45.991459039345735,-74.1114133174632,565.2581982822761
114.0,45.991461032182464,-74.1111939204147,573.0514677993287
117.0,45.991462008221355,-74.11097107305746,580.8460380053825
120.0,45.99146193896012,-74.11074478715099,588.6398620563333
123.0,45.99146079597051,-74.11051507409385,596.4345581685727
126.0,45.99145893534566,-74.11028418748528,604.2303468367314
129.0,45.99145652584103,-74.1100531365844,612.0272280608093
132.0,45.99145356858902,-74.10982192448107,619.8252018408066
135.0,45.99145006473516,-74.10959055426746,627.6242681767229
138.0,45.99144601543812,-74.10935902901781,635.4244270685587
141.0,45.99144142186935,-74.10912735178867,643.2256785163137
144.0,45.991436285213204,-74.10889552561859,651.0280225199879
147.0,45.99143060666662,-74.10866355352825,658.8314590795814
150.0,45.991424387438975,-74.10843143852033,666.6359881950941
153.0,45.991417628752174,-74.10819918357947,674.4416098665262
156.0,45.99141033184023,-74.10796679167228,682.2483240938774
159.0,45.99140249794943,-74.1077342657472,690.056130877148
162.0,45.99139412833798,-74.10750160873455,697.8650302163378
165.0,45.99138522427588,-74.10726882354652,705.6750221114469
168.0,45.99137578704501,-74.10703591307698,713.4861065624751
171.0,45.991365817938785,-74.10680288020163,721.2982835694228
174.0,45.991355318262045,-74.10656972777787,729.1115531322896
177.0,45.99134428933109,-74.10633645864475,736.9259152510757
180.0,45.99133273247333,-74.10610307562308,744.7413699257811
183.0,45.99132064910007,-74.10586958152463,752.5568125386088
186.0,45.99130804057492,-74.10563597913445,760.3731302260599
189.0,45.991294908265246,-74.1054022712182,768.190429400773
192.0,45.99128125354922,-74.1051684605229,776.0087100627484
195.0,45.99126707781542,-74.10493454977716,783.8279722119856
198.0,45.99125238246302,-74.10470054169089,791.648215848485
201.0,45.99123716890139,-74.1044664389555,799.4694409722466
204.0,45.991221438550006,-74.10423224424389,807.2916475832702
207.0,45.99120519283855,-74.10399796021022,815.114835681556
210.0,45.991188433206545,-74.10376358949016,822.9390052671038
213.0,45.99117128389315,-74.10352920137446,830.7641563399137
216.0,45.99115396218396,-74.10329491433099,838.5902888999857
219.0,45.991136469451085,-74.10306072895796,846.4174029473198
222.0,45.99111880706451,-74.10282664590117,854.245498481916
225.0,45.99110097639182,-74.10259266580232,862.0745755037743
228.0,45.991082978798175,-74.10235878929898,869.9046340128947
231.0,45.99106481564658,-74.10212501702445,877.7356740092772
234.0,45.99104648829756,-74.10189134960808,885.5676954929218
237.0,45.99102799810919,-74.10165778767517,893.4006984638285
240.0,45.991009346437316,-74.10142433184694,901.2346829219972
243.0,45.99099053463518,-74.10119098274076,909.069648867428
246.0,45.990971564067735,-74.10095774095728,916.9049137369472
249.0,45.990952436085436,-74.10072460710403,924.7410555127565
252.0,45.99093315203493,-74.10049158178579,932.5781332554025
255.0,45.99091371326057,-74.10025866560349,940.4161469648855
258.0,45.99089412110402,-74.10002585915439,948.2550966412051
261.0,45.9908743769046,-74.0997931630319,956.0949822843615
264.0,45.99085448199901,-74.09956057782587,963.9358038943549
267.0,45.99083443772127,-74.09932810412245,971.7775614711849
270.0,45.99081424540306,-74.0990957425042,979.6202550148518
273.0,45.990793906373355,-74.09886349355011,987.4638845253555
276.0,45.990773421958444,-74.0986313578357,995.308450002696
279.0,45.99075279348219,-74.09839933593291,1003.1539514468732
282.0,45.99073202226563,-74.09816742841032,1011.0003888578872
285.0,45.990711109627384,-74.09793563583307,1018.8477622357381
288.0,45.99069005688329,-74.0977039587629,1026.6960715804257
291.0,45.99066886534642,-74.09747239775832,1034.54531689195
294.0,45.99064753632737,-74.09724095337444,1042.3954981703114
297.0,45.990626071133846,-74.09700962616319,1050.2466154155095
300.0,45.99060447107102,-74.09677841667323,1058.0986686275442
303.0,45.99058286242334,-74.09654720067834,1065.9516578064158
306.0,45.99056134941157,-74.09631587541318,1073.8055829521243
309.0,45.99053993259427,-74.09608444143268,1081.6604440646695
312.0,45.99051861252953,-74.09585289933004,1089.5162411440515
315.0,45.990497389774944,-74.09562124969875,1097.3729741902703
318.0,45.990476264887945,-74.09538949313249,1105.2306432033258
321.0,45.990455238425376,-74.09515763022522,1113.0892481832182
324.0,45.990434310943876,-74.09492566157115,1120.9487891299473
327.0,45.99041348299958,-74.09469358776474,1128.8092660435134
330.0,45.99039275514813,-74.09446140940075,1136.670678923916
333.0,45.99037212794493,-74.09422912707414,1144.5330277711557
336.0,45.99035160194489,-74.0939967413802,1152.396312585232
339.0,45.990331177702046,-74.0937642529147,1160.26050492073
342.0,45.99031085576893,-74.09353166227477,1168.1254881537227
345.0,45.99029063669891,-74.09329897005661,1175.9913968654744
348.0,45.99027052104509,-74.0930661768566,1183.858231055985
351.0,45.99025050936003,-74.09283328327146,1191.7259907252549
354.0,45.99023060219572,-74.09260028989823,1199.594675873284
357.0,45.99021080010389,-74.09236719733416,1207.464286500072
360.0,45.99019110363557,-74.09213400617682,1215.3348226056191
363.0,45.990171513341544,-74.09190071702407,1223.2062841899256
366.0,45.99015202977198,-74.09166733047408,1231.0786712529907
369.0,45.99013265347646,-74.0914338471253,1238.9519837948153
372.0,45.990113385004264,-74.09120026757645,1246.8262218153989
375.0,45.99009422490407,-74.09096659242661,1254.7013853147416
378.0,45.99007517372393,-74.09073282227511,1262.5774742928434
381.0,45.99005623201158,-74.09049895772164,1270.4544887497043
384.0,45.99003740031404,-74.09026499936614,1278.3324286853242
387.0,45.99001867917798,-74.09003094780891,1286.2112940997033
390.0,45.99000006914943,-74.08979680365053,1294.0910849928416
393.0,45.989981574262266,-74.08956253064687,1301.971801364739
396.0,45.989963206639764,-74.0893280047136,1309.8534432153951
399.0,45.98994496641174,-74.08909322684065,1317.7360105448106
402.0,45.98992685370554,-74.08885819802242,1325.6195033529852
405.0,45.98990886864569,-74.08862291925189,1333.503921639919
408.0,45.98989101135397,-74.08838739152057,1341.389265405612
411.0,45.98987328194962,-74.08815161581853,1349.2755346500637
414.0,45.989855680549155,-74.08791559313437,1357.1627293732747
417.0,45.989838207266295,-74.08767932445515,1365.050849575245
420.0,45.98982086221231,-74.0874428107665,1372.939895255974
423.0,45.98980364549561,-74.0872060530525,1380.8298664154624
426.0,45.989786557222146,-74.0869690522957,1388.7207630537098
429.0,45.98976959749512,-74.08673180947713,1396.6125851707163
432.0,45.98975276641502,-74.08649432557625,1404.5053327664818
435.0,45.98973606408037,-74.08625660157003,1412.3990411908944
438.0,45.989719490587184,-74.08601863843333,1420.2937272478453
441.0,45.989703046028154,-74.0857804371408,1428.1893439933808
444.0,45.989686730493524,-74.08554199866545,1436.0858914275013
447.0,45.989670544070734,-74.0853033239787,1443.9833695502066
450.0,45.98965448684483,-74.08506441405036,1451.8817783614968
453.0,45.98963855889816,-74.08482526984861,1459.781117861372
456.0,45.989622760310375,-74.08458589233993,1467.6813880498319
