b'Data generated by the ASTRA High Altitude Balloon Flight Planner - University of Southampton',b'',b'',b'',b'',b''
b'1.0',b'183.0',b'45.97510725536861',b'-74.14836644183687',b'1902.059159602163',b''
b'1.0',b'186.0',b'45.9752854088366',b'-74.14790969543539',b'1928.7389596465366',b''
b'1.0',b'189.0',b'45.97546388927687',b'-74.14745321913495',b'1955.4326312760363',b''
b'1.0',b'192.0',b'45.975642983048296',b'-74.14699638898088',b'1982.138745219754',b''
b'1.0',b'195.0',b'45.97582268909675',b'-74.14653920830398',b'2008.857301477689',b''
b'1.0',b'198.0',b'45.97600300636372',b'-74.1460816805529',b'2035.5883000498422',b''
b'1.0',b'201.0',b'45.97618393378613',b'-74.14562380916334',b'2062.331740936213',b''
b'1.0',b'204.0',b'45.97636547029672',b'-74.1451655975584',b'2089.087624136802',b''
b'1.0',b'207.0',b'45.97654761482391',b'-74.14470704914845',b'2115.855949651608',b''
b'1.0',b'210.0',b'45.97673036629189',b'-74.14424816733109',b'2142.636717480633',b''
b'1.0',b'213.0',b'45.97691372362089',b'-74.14378895549146',b'2169.429927623875',b''
b'1.0',b'216.0',b'45.97709768572706',b'-74.14332941700211',b'2196.235580081335',b''
b'1.0',b'219.0',b'45.97728206923749',b'-74.14286909427648',b'2223.0536748530126',b''
b'1.0',b'222.0',b'45.97746674683959',b'-74.14240767608881',b'2249.884211938908',b''
b'1.0',b'225.0',b'45.97765171337827',b'-74.14194516128805',b'2276.7271913390214',b''
b'1.0',b'228.0',b'45.97783696367183',b'-74.14148154864597',b'2303.5826130533524',b''
b'1.0',b'231.0',b'45.97802249251191',b'-74.1410168369228',b'2330.450477081901',b''
b'1.0',b'234.0',b'45.978208294663645',b'-74.14055102486745',b'2357.330783424668',b''
b'1.0',b'237.0',b'45.9783943648659',b'-74.14008411121804',b'2384.2235320816526',b''
b'1.0',b'240.0',b'45.97858069783127',b'-74.13961609470199',b'2411.128723052855',b''
b'1.0',b'243.0',b'45.97876728824621',b'-74.13914697403631',b'2438.046356338275',b''
b'1.0',b'246.0',b'45.978954130771285',b'-74.13867674792806',b'2464.9764319379133',b''
b'1.0',b'249.0',b'45.97914122676818',b'-74.13820556163493',b'2491.918975810875',b''
b'1.0',b'252.0',b'45.979328576660095',b'-74.13773354481506',b'2518.878315349295',b''
b'1.0',b'255.0',b'45.97951617468382',b'-74.13726069551275',b'2545.8503577874353',b''
b'1.0',b'258.0',b'45.97970401505333',b'-74.13678701175502',b'2572.8351031252964',b''
b'1.0',b'261.0',b'45.979892091959776',b'-74.13631249154848',b'2599.832551362878',b''
b'1.0',b'264.0',b'45.98008039957138',b'-74.13583713287937',b'2626.8427025001797',b''
b'1.0',b'267.0',b'45.980268932033525',b'-74.13536093371437',b'2653.865556537202',b''
b'1.0',b'270.0',b'45.980457683468615',b'-74.13488389200067',b'2680.901113473945',b''
b'1.0',b'273.0',b'45.98064664797606',b'-74.1344060056665',b'2707.949373310408',b''
b'1.0',b'276.0',b'45.980835819632325',b'-74.13392727262173',b'2735.0103360465914',b''
b'1.0',b'279.0',b'45.98102548886652',b'-74.13344766673438',b'2762.0840016824955',b''
b'1.0',b'282.0',b'45.98121669311965',b'-74.13296710853649',b'2789.1703702181203',b''
b'1.0',b'285.0',b'45.98140943224657',b'-74.13248560671923',b'2816.269441653465',b''
b'1.0',b'288.0',b'45.98160370604226',b'-74.13200317065125',b'2843.38121598853',b''
b'1.0',b'291.0',b'45.981799514242745',b'-74.1315198096461',b'2870.505693223316',b''
b'1.0',b'294.0',b'45.98199685652582',b'-74.13103553296158',b'2897.6428733578223',b''
b'1.0',b'297.0',b'45.982195732511805',b'-74.13055034979922',b'2924.792756392049',b''
b'1.0',b'300.0',b'45.982396141764355',b'-74.13006426930419',b'2951.955342325996',b''
b'1.0',b'303.0',b'45.98259808379114',b'-74.12957730056443',b'2979.1306311596636',b''
b'1.0',b'306.0',b'45.98280155804466',b'-74.12908945261076',b'3006.3186228930513',b''
b'1.0',b'309.0',b'45.983006563922956',b'-74.12860073441604',b'3033.5193175261597',b''
b'1.0',b'312.0',b'45.9832158403553',b'-74.12810903901936',b'3060.7327150589886',b''
b'1.0',b'315.0',b'45.9834307724451',b'-74.12761342673991',b'3087.9588154915377',b''
b'1.0',b'318.0',b'45.983651418862124',b'-74.12711400800679',b'3115.1976188238073',b''
b'1.0',b'321.0',b'45.9838778374695',b'-74.12661089558377',b'3142.4491250557976',b''
b'1.0',b'324.0',b'45.98411008531601',b'-74.12610420350059',b'3169.713334187508',b''
b'1.0',b'327.0',b'45.98434821862778',b'-74.12559404704618',b'3196.990246218939',b''
b'1.0',b'330.0',b'45.98459229280021',b'-74.125080542763',b'3224.2798611500903',b''
b'1.0',b'333.0',b'45.98484236238933',b'-74.12456380844037',b'3251.5821789809625',b''
b'1.0',b'336.0',b'45.985098481103115',b'-74.1240439631082',b'3278.8971997115545',b''
b'1.0',b'339.0',b'45.98536070179279',b'-74.12352112703115',b'3306.224923341867',b''
b'1.0',b'342.0',b'45.985629076443615',b'-74.12299542170179',b'3333.5653498719003',b''
b'1.0',b'345.0',b'45.98590267092655',b'-74.12246163271892',b'3360.918479301654',b''
b'1.0',b'348.0',b'45.986181340132354',b'-74.12191894204511',b'3388.28887895208',b''
b'1.0',b'351.0',b'45.98646509348615',b'-74.12136737260026',b'3415.6791139191046',b''
b'1.0',b'354.0',b'45.98675393948662',b'-74.12080694928737',b'3443.082731743633',b''
b'1.0',b'357.0',b'45.98704788691041',b'-74.12023769704619',b'3470.499732425665',b''
b'1.0',b'360.0',b'45.98734694481839',b'-74.11965964085879',b'3497.9301159652014',b''
b'1.0',b'363.0',b'45.9876511225623',b'-74.11907280575669',b'3525.3738823622416',b''
b'1.0',b'366.0',b'45.987960429790434',b'-74.11847721682726',b'3552.8310316167863',b''
b'1.0',b'369.0',b'45.98827487645451',b'-74.11787289922114',b'3580.301563728834',b''
b'1.0',b'372.0',b'45.98859447281541',b'-74.11725987815893',b'3607.785478698386',b''
b'1.0',b'375.0',b'45.988919229449415',b'-74.11663817893833',b'3635.2827765254424',b''
b'1.0',b'378.0',b'45.989245316903315',b'-74.116012021432',b'3662.793457210002',b''
b'1.0',b'381.0',b'45.989571567082294',b'-74.11538267626798',b'3690.317520752066',b''
b'1.0',b'384.0',b'45.98989796833539',b'-74.11475014250664',b'3717.8549671516334',b''
b'1.0',b'387.0',b'45.99022450900032',b'-74.11411441809578',b'3745.405796408705',b''
b'1.0',b'390.0',b'45.99055117740324',b'-74.11347550104668',b'3772.9700085232807',b''
b'1.0',b'393.0',b'45.99087796185978',b'-74.11283338943393',b'3800.5476034953604',b''
b'1.0',b'396.0',b'45.99120485067494',b'-74.11218808139483',b'3828.1385813249435',b''
b'1.0',b'399.0',b'45.99153183214345',b'-74.11153957512923',b'3855.742942012031',b''
b'1.0',b'402.0',b'45.99185889455063',b'-74.11088786889906',b'3883.3606855566222',b''
b'1.0',b'405.0',b'45.992186026172085',b'-74.11023296102806',b'3910.991811958718',b''
b'1.0',b'408.0',b'45.99251321527468',b'-74.1095748499014',b'3938.636321218317',b''
b'1.0',b'411.0',b'45.99284029525225',b'-74.10891468306535',b'3966.29421333542',b''
b'1.0',b'414.0',b'45.993166989805296',b'-74.10825444390645',b'3993.9654883100266',b''
b'1.0',b'417.0',b'45.993493291655895',b'-74.10759413047917',b'4021.6501461421376',b''
b'1.0',b'420.0',b'45.99381919354663',b'-74.10693374053768',b'4049.3481868317526',b''
b'1.0',b'423.0',b'45.994144688240496',b'-74.10627327184409',b'4077.059610378871',b''
b'1.0',b'426.0',b'45.99446976852112',b'-74.1056127221688',b'4104.784416783494',b''
b'1.0',b'429.0',b'45.99479442719214',b'-74.10495208929115',b'4132.522606045621',b''
b'1.0',b'432.0',b'45.99511865707754',b'-74.1042913709995',b'4160.274178165251',b''
b'1.0',b'435.0',b'45.99544245102117',b'-74.10363056509196',b'4188.039133142385',b''
b'1.0',b'438.0',b'45.99576580188663',b'-74.10296966937672',b'4215.817470977024',b''
b'1.0',b'441.0',b'45.996088702557415',b'-74.10230868167221',b'4243.609191669167',b''
b'1.0',b'444.0',b'45.99641114593653',b'-74.10164759980785',b'4271.414295218812',b''
b'1.0',b'447.0',b'45.996734433204765',b'-74.10098630277372',b'4299.241412770716',b''
b'1.0',b'450.0',b'45.997059308512256',b'-74.10032472223847',b'4327.084543239361',b''
b'1.0',b'453.0',b'45.9973857730164',b'-74.09966285877778',b'4354.941696135048',b''
b'1.0',b'456.0',b'45.997713827854945',b'-74.09900071388647',b'4382.812871457777',b''
b'1.0',b'459.0',b'45.99804347414613',b'-74.09833828902175',b'4410.698069207548',b''
b'1.0',b'462.0',b'45.998374712989005',b'-74.09767558560274',b'4438.59728938436',b''
b'1.0',b'465.0',b'45.998707545463944',b'-74.0970126050095',b'4466.510531988214',b''
b'1.0',b'468.0',b'45.999041972632675',b'-74.09634934858312',b'4494.437797019111',b''
b'1.0',b'471.0',b'45.999377995538836',b'-74.09568581762466',b'4522.379084477048',b''
b'1.0',b'474.0',b'45.99971561520812',b'-74.09502201339508',b'4550.3343943620275',b''
b'1.0',b'477.0',b'46.0000548326485',b'-74.09435793711476',b'4578.303726674048',b''
b'1.0',b'480.0',b'46.00039564578002',b'-74.09369359968595',b'4606.287081413111',b''
b'1.0',b'483.0',b'46.000737803055785',b'-74.09302900166206',b'4634.284458579215',b''
b'1.0',b'486.0',b'46.00108112350181',b'-74.09236410929508',b'4662.295858172362',b''
b'1.0',b'489.0',b'46.0014256069383',b'-74.0916989287196',b'4690.32128019255',b''
b'1.0',b'492.0',b'46.00177125316367',b'-74.0910334657615',b'4718.36072463978',b''
b'1.0',b'495.0',b'46.00211806195495',b'-74.09036772619574',b'4746.414191514052',b''
b'1.0',b'498.0',b'46.002466033067705',b'-74.08970171574657',b'4774.481680815365',b''
b'1.0',b'501.0',b'46.002815166236154',b'-74.08903544008723',b'4802.56319254372',b''
b'1.0',b'504.0',b'46.00316546117346',b'-74.08836890483911',b'4830.658726699116',b''
b'1.0',b'507.0',b'46.00351691757166',b'-74.0877021155722',b'4858.768283281555',b''
b'1.0',b'510.0',b'46.003869535101956',b'-74.08703507780405',b'4886.891862291035',b''
b'1.0',b'513.0',b'46.004223313414705',b'-74.08636779700004',b'4915.029463727557',b''
b'1.0',b'516.0',b'46.004578252139545',b'-74.0857002785731',b'4943.181087591121',b''
b'1.0',b'519.0',b'46.00493421850899',b'-74.08503249881103',b'4971.346733881726',b''
b'1.0',b'522.0',b'46.00529021820585',b'-74.0843642433175',b'4999.526402599373',b''
b'1.0',b'525.0',b'46.005646250076715',b'-74.08369551586509',b'5027.720093744062',b''
b'1.0',b'528.0',b'46.00600231297372',b'-74.08302631866349',b'5055.927807315793',b''
b'1.0',b'531.0',b'46.006358405754455',b'-74.08235665392444',b'5084.149543314566',b''
b'1.0',b'534.0',b'46.006714527282064',b'-74.08168652386094',b'5112.385301740379',b''
b'1.0',b'537.0',b'46.00707067642521',b'-74.08101593068757',b'5140.635082593235',b''
b'1.0',b'540.0',b'46.00742685205805',b'-74.08034487662025',b'5168.898885873133',b''
b'1.0',b'543.0',b'46.00778305306867',b'-74.07967336382129',b'5197.180995317538',b''
b'1.0',b'546.0',b'46.00813927837398',b'-74.07900139429881',b'5225.493771240569',b''
b'1.0',b'549.0',b'46.00849552686519',b'-74.07832897026526',b'5253.821256987911',b''
b'1.0',b'552.0',b'46.0088517974391',b'-74.07765609393343',b'5282.163452559565',b''
b'1.0',b'555.0',b'46.00920808899803',b'-74.07698276751695',b'5310.520357955529',b''
b'1.0',b'558.0',b'46.0095648519547',b'-74.07630843370843',b'5338.891973175805',b''
b'1.0',b'561.0',b'46.009923300181306',b'-74.07563159131163',b'5367.278298220393',b''
b'1.0',b'564.0',b'46.010283429452336',b'-74.0749522487836',b'5395.679333089291',b''
b'1.0',b'567.0',b'46.01064523553309',b'-74.07427041668683',b'5424.095077782501',b''
b'1.0',b'570.0',b'46.01100871418018',b'-74.07358610557947',b'5452.525532300022',b''
b'1.0',b'573.0',b'46.011373861142175',b'-74.07289932601503',b'5480.970696641854',b''
b'1.0',b'576.0',b'46.011740672160066',b'-74.07221008854302',b'5509.430570807998',b''
b'1.0',b'579.0',b'46.012109142967816',b'-74.07151840370923',b'5537.905154798454',b''
b'1.0',b'582.0',b'46.01247926929293',b'-74.07082428205557',b'5566.39444861322',b''
b'1.0',b'585.0',b'46.01285104685695',b'-74.07012773412067',b'5594.898452252298',b''
b'1.0',b'588.0',b'46.01322447137593',b'-74.0694287704404',b'5623.417165715688',b''
b'1.0',b'591.0',b'46.013599538561024',b'-74.06872740154743',b'5651.950589003388',b''
b'1.0',b'594.0',b'46.01397624411889',b'-74.06802363797239',b'5680.4987221154',b''
b'1.0',b'597.0',b'46.014354583752315',b'-74.06731749024338',b'5709.061565051723',b''
b'1.0',b'600.0',b'46.01473451521539',b'-74.0666075227551',b'5737.639117812357',b''
b'1.0',b'603.0',b'46.01511603242595',b'-74.06589374708983',b'5766.231380397303',b''
b'1.0',b'606.0',b'46.01549912971715',b'-74.06517618645276',b'5794.83835280656',b''
b'1.0',b'609.0',b'46.01588380154141',b'-74.06445486420029',b'5823.460035040128',b''
b'1.0',b'612.0',b'46.016270042469976',b'-74.06372980383625',b'5852.096427098008',b''
b'1.0',b'615.0',b'46.01665784719211',b'-74.06300102900911',b'5880.747528980199',b''
b'1.0',b'618.0',b'46.01704721051436',b'-74.06226856350847',b'5909.413340686701',b''
b'1.0',b'621.0',b'46.017438127360016',b'-74.06153243126104',b'5938.0938622175145',b''
b'1.0',b'624.0',b'46.017830592768114',b'-74.06079265632796',b'5966.789093572639',b''
b'1.0',b'627.0',b'46.018224601892705',b'-74.06004926290137',b'5995.499034752075',b''
b'1.0',b'630.0',b'46.018620150002135',b'-74.05930227530057',b'6024.223685755823',b''
b'1.0',b'633.0',b'46.01901723247798',b'-74.0585517179695',b'6052.963046583882',b''
b'1.0',b'636.0',b'46.01941584481441',b'-74.05779761547278',b'6081.717117236252',b''
b'1.0',b'639.0',b'46.01981556735625',b'-74.05703893916854',b'6110.485897712933',b''
b'1.0',b'642.0',b'46.02021510858321',b'-74.0562725008347',b'6139.269388013927',b''
b'1.0',b'645.0',b'46.02061442601366',b'-74.05549831282683',b'6168.067588139231',b''
b'1.0',b'648.0',b'46.021013477419544',b'-74.05471638543098',b'6196.880498088846',b''
b'1.0',b'651.0',b'46.02141222082562',b'-74.05392672945057',b'6225.708117862772',b''
b'1.0',b'654.0',b'46.02181061450884',b'-74.05312935619646',b'6254.550447461011',b''
b'1.0',b'657.0',b'46.02220861699712',b'-74.05232427747836',b'6283.40748688356',b''
b'1.0',b'660.0',b'46.022606187068696',b'-74.05151150559499',b'6312.279236130421',b''
b'1.0',b'663.0',b'46.02300328375076',b'-74.0506910533256',b'6341.165695201593',b''
b'1.0',b'666.0',b'46.02339986631827',b'-74.04986293392113',b'6370.066864097076',b''
b'1.0',b'669.0',b'46.02379589429306',b'-74.0490271610951',b'6398.98274281687',b''
b'1.0',b'672.0',b'46.02419132744203',b'-74.04818374901564',b'6427.913331360976',b''
b'1.0',b'675.0',b'46.02458612577633',b'-74.04733271229654',b'6456.858629729393',b''
b'1.0',b'678.0',b'46.02498024954945',b'-74.04647406598954',b'6485.818637922122',b''
b'1.0',b'681.0',b'46.02537365925575',b'-74.04560782557617',b'6514.793355939162',b''
b'1.0',b'684.0',b'46.02576824482668',b'-74.04473759919252',b'6543.7827837805135',b''
b'1.0',b'687.0',b'46.02616400253871',b'-74.04386338846217',b'6572.786921446175',b''
b'1.0',b'690.0',b'46.02656092482559',b'-74.04298519208585',b'6601.805768936149',b''
b'1.0',b'693.0',b'46.02695900411629',b'-74.04210300874375',b'6630.839326250434',b''
b'1.0',b'696.0',b'46.02735823283522',b'-74.04121683708614',b'6659.887593389031',b''
b'1.0',b'699.0',b'46.027758603403456',b'-74.0403266757318',b'6688.950570351939',b''
b'1.0',b'702.0',b'46.02816010823913',b'-74.03943252326742',b'6718.028257139158',b''
b'1.0',b'705.0',b'46.02856273975807',b'-74.0385343782466',b'6747.120653750688',b''
b'1.0',b'708.0',b'46.028966490374984',b'-74.03763223918851',b'6776.22776018653',b''
b'1.0',b'711.0',b'46.02937135250352',b'-74.03672610457748',b'6805.3495764466825',b''
b'1.0',b'714.0',b'46.02977731855749',b'-74.03581597286156',b'6834.486102531147',b''
b'1.0',b'717.0',b'46.03018438095118',b'-74.034901842452',b'6863.637338439923',b''
b'1.0',b'720.0',b'46.030592532099895',b'-74.03398371172247',b'6892.803284173009',b''
b'1.0',b'723.0',b'46.03100176502974',b'-74.03306157681429',b'6921.99987831158',b''
b'1.0',b'726.0',b'46.03141213553751',b'-74.0321359188871',b'6951.217506655196',b''
b'1.0',b'729.0',b'46.03182388274584',b'-74.03120864937509',b'6980.45056361607',b''
b'1.0',b'732.0',b'46.03223699655008',b'-74.03027978443761',b'7009.699049194202',b''
b'1.0',b'735.0',b'46.03265146685992',b'-74.02934934070718',b'7038.962963389592',b''
b'1.0',b'738.0',b'46.03306728360048',b'-74.0284173346606',b'7068.24230620224',b''
b'1.0',b'741.0',b'46.03348443671265',b'-74.0274837826204',b'7097.537077632145',b''
b'1.0',b'744.0',b'46.03390291615357',b'-74.02654870075595',b'7126.847277679309',b''
b'1.0',b'747.0',b'46.034322711897595',b'-74.02561210508452',b'7156.172906343731',b''
b'1.0',b'750.0',b'46.0347438139365',b'-74.02467401147253',b'7185.51396362541',b''
b'1.0',b'753.0',b'46.03516621228005',b'-74.02373443563675',b'7214.870449524347',b''
b'1.0',b'756.0',b'46.035589896956814',b'-74.02279339314529',b'7244.242364040542',b''
b'1.0',b'759.0',b'46.03601485801435',b'-74.02185089941891',b'7273.6297071739955',b''
b'1.0',b'762.0',b'46.03644108552004',b'-74.02090696973198',b'7303.032478924706',b''
b'1.0',b'765.0',b'46.0368685695614',b'-74.0199616192138',b'7332.450679292675',b''
b'1.0',b'768.0',b'46.03729730024656',b'-74.01901486284967',b'7361.884308277902',b''
b'1.0',b'771.0',b'46.037727267704966',b'-74.01806671548192',b'7391.333365880387',b''
b'1.0',b'774.0',b'46.038158462085626',b'-74.01711719181334',b'7420.797852100129',b''
b'1.0',b'777.0',b'46.038590873544024',b'-74.01616630642332',b'7450.27776693713',b''
b'1.0',b'780.0',b'46.03902449223705',b'-74.01521407377462',b'7479.7731103913875',b''
b'1.0',b'783.0',b'46.03945930832422',b'-74.01426050821343',b'7509.283882462903',b''
b'1.0',b'786.0',b'46.039895311969126',b'-74.01330562396946',b'7538.810083151678',b''
b'1.0',b'789.0',b'46.040332493340415',b'-74.01234943515594',b'7568.35171245771',b''
b'1.0',b'792.0',b'46.040770842613',b'-74.01139195576968',b'7597.908770381',b''
b'1.0',b'795.0',b'46.04121034996937',b'-74.01043319969132',b'7627.481256921547',b''
b'1.0',b'798.0',b'46.04165100560052',b'-74.00947318068535',b'7657.069172079353',b''
b'1.0',b'801.0',b'46.04209279970725',b'-74.0085119124004',b'7686.672515854417',b''
b'1.0',b'804.0',b'46.04253572250114',b'-74.00754940836929',b'7716.291288246738',b''
b'1.0',b'807.0',b'46.04297976420563',b'-74.00658568200934',b'7745.925489256318',b''
b'1.0',b'810.0',b'46.04342491505714',b'-74.00562074662271',b'7775.575118883155',b''
b'1.0',b'813.0',b'46.04387116530601',b'-74.0046546153964',b'7805.24017712725',b''
b'1.0',b'816.0',b'46.04431850521759',b'-74.00368730140285',b'7834.920663988602',b''
b'1.0',b'819.0',b'46.04476692507317',b'-74.00271881760004',b'7864.616579467213',b''
b'1.0',b'822.0',b'46.04521610157951',b'-74.00176866597384',b'7894.327923563083',b''
b'1.0',b'825.0',b'46.04566574887461',b'-74.00081760861622',b'7924.054696276209',b''
b'1.0',b'828.0',b'46.046115875786235',b'-73.99986564270677',b'7953.796897606594',b''
b'1.0',b'831.0',b'46.046566496714256',b'-73.99891274141817',b'7983.554527554236',b''
b'1.0',b'834.0',b'46.0470176480092',b'-73.99795876326601',b'8013.327586119136',b''
b'1.0',b'837.0',b'46.04746932680969',b'-73.99700370966875',b'8043.116073301295',b''
b'1.0',b'840.0',b'46.04792153023975',b'-73.99604758218925',b'8072.919989100711',b''
b'1.0',b'843.0',b'46.04837425540895',b'-73.99509038241172',b'8102.739333517385',b''
b'1.0',b'846.0',b'46.0488274994128',b'-73.99413211194123',b'8132.574106551317',b''
b'1.0',b'849.0',b'46.04928125933325',b'-73.9931727724033',b'8162.424308202507',b''
b'1.0',b'852.0',b'46.049735532238806',b'-73.99221236544344',b'8192.289938470954',b''
b'1.0',b'855.0',b'46.050190315184956',b'-73.99125089272661',b'8222.17099735666',b''
b'1.0',b'858.0',b'46.050645605214584',b'-73.99028835593693',b'8252.067484859623',b''
b'1.0',b'861.0',b'46.05110139935811',b'-73.9893247567771',b'8281.979400979844',b''
b'1.0',b'864.0',b'46.051557694633985',b'-73.98836009696814',b'8311.906745717324',b''
b'1.0',b'867.0',b'46.05201448804887',b'-73.98739437824884',b'8341.84951907206',b''
b'1.0',b'870.0',b'46.05247155742877',b'-73.98642722259672',b'8371.807721044057',b''
b'1.0',b'873.0',b'46.05292607766748',b'-73.98545379214809',b'8401.78135163331',b''
b'1.0',b'876.0',b'46.05337801875207',b'-73.98447414447251',b'8431.770410839821',b''
b'1.0',b'879.0',b'46.05382735119552',b'-73.98348832799373',b'8461.774898663589',b''
b'1.0',b'882.0',b'46.054274046033555',b'-73.98249639134454',b'8491.794815104615',b''
b'1.0',b'885.0',b'46.05471807482152',b'-73.98149838335458',b'8521.830160162901',b''
b'1.0',b'888.0',b'46.055159409631294',b'-73.98049435303827',b'8551.880933838442',b''
b'1.0',b'891.0',b'46.05559802304787',b'-73.97948434958292',b'8581.947136131243',b''
b'1.0',b'894.0',b'46.056033888165956',b'-73.97846842233704',b'8612.028767041302',b''
